,OPEN,HIGH,LOW,CLOSE,VWAP,VOLUME,AMT,TURN,TOTAL_SHARES,FREE_FLOAT_SHARES,MKT_CAP_ARD,MKT_FREESHARES,PE_TTM,VAL_PB_WGT,DIVIDENDYIELD2
2019-12-03,3829.212,3851.1205,3811.6281,3851.0873,14.767271270664644,7361124000.0,108703714965.0,0.2666,3749067497147.0,987542180363.0,36390993815784.0,12329580786883.648,11.68649959564209,1.4067,2.4383
2019-12-04,3841.6627,3852.9922,3831.0747,3849.819,13.76025162535452,7968338500.0,109646342796.0,0.2886,3749067501378.0,987542184594.0,36314994642989.0,12323368353147.598,11.662099838256836,1.4038,2.4427
2019-12-05,3863.6086,3883.4031,3859.8223,3879.3638,14.526205484074762,8905119300.0,129357592812.0,0.3226,3749067501654.001,987569169870.0,36571848202061.0,12417015685909.629,11.744600296020508,1.4137,2.421
2019-12-06,3885.0582,3902.3853,3878.7002,3902.3853,14.803105325826165,7864888700.0,116424775802.0,0.2849,3749138376450.0,987595423350.0,36726364703595.0,12488153535708.44,11.79419994354248,1.4196,2.409
2019-12-09,3909.5297,3911.9682,3885.2507,3895.4468,13.724999948717306,9535380600.0,130873098246.0,0.3454,3749138376450.0,987838858590.0,36686490454043.0,12476716394074.363,11.781399726867676,1.4181,2.4037
2019-12-10,3886.444,3900.959,3882.0877,3900.3843,14.040609976860512,8626292800.0,121118412751.0,0.3124,3749138376450.0,987867389794.0,36680987895975.0,12490460008681.008,11.77970027923584,1.4179,2.4031
2019-12-11,3907.1592,3909.3854,3890.341,3902.7492,12.79905669115209,9976548000.0,127690403434.0,0.3613,3749138376494.0,987870990588.0,36768326918601.0,12503471056488.129,11.807700157165527,1.4212,2.3988
2019-12-12,3908.4537,3908.4537,3886.1188,3891.0242,13.915315498959783,8470833000.0,117874313734.0,0.3068,3749172061192.0,987953054835.0,36682609946798.0,12468683286848.232,11.780200004577637,1.4176,2.405
2019-12-13,3928.0044,3969.4568,3925.2757,3968.2211,13.530124559816713,14857134900.0,201018885799.0,0.5381,3749172061192.0,987953054835.0,37406805142420.0,12714357537395.088,12.012800216674805,1.4457,2.3633
2019-12-16,3970.7092,3987.5866,3953.5126,3987.5464,13.614346341930895,14848667000.0,202154895254.0,0.5421,3748444584502.0,978082896417.0,38062739843414.0,12830910711212.377,12.18869972229004,1.4737,2.3155
2019-12-17,3987.7426,4067.1355,3984.5193,4041.7996,12.509156459969562,20116293700.0,251637865288.0,0.7344,3748444585580.001,978850059765.0,38550620332843.0,13006371651242.324,12.344900131225586,1.4926,2.2857
2019-12-18,4039.724,4057.64,4025.3433,4032.7826,13.057013824100524,15135176400.0,197620207485.0,0.5525,3748610826818.0,979028042493.0,38495359338890.0,12980953626631.766,12.327199935913086,1.4903,2.2904
2019-12-19,4034.6159,4038.5435,4014.8951,4027.1495,12.939193139102873,11790055800.0,152553809117.0,0.4304,3748610826818.0,979080752754.0,38463591782481.0,12971439452774.232,12.31700038909912,1.4891,2.2942
2019-12-20,4032.1519,4046.7261,4014.9296,4017.2527,13.066981733102102,12126766200.0,158460232417.0,0.4427,3748610826818.0,979413542896.0,38383051990890.0,12943084845076.977,12.291199684143066,1.486,2.2991
2019-12-23,4014.6929,4032.1721,3964.3798,3967.0962,13.194366930414075,12281624600.0,162048261474.0,0.4483,3748610826818.0,979514902526.0,37881776313180.0,12764016490113.695,12.13070011138916,1.4666,2.3302
2019-12-24,3971.56,3994.5092,3963.6653,3992.9581,12.76178581930886,9598904500.0,122499163329.0,0.3502,3748610826818.0,979539607925.0,38081733181858.0,12856519422041.078,12.194700241088867,1.4743,2.3171
2019-12-25,3988.6574,4000.5556,3976.3559,3990.8671,13.892775338852182,9493889000.0,131896466969.0,0.3464,3748608700588.0,979757398544.0,38053414082913.0,12849096259685.45,12.18570041656494,1.4732,2.3182
2019-12-26,3993.6686,4025.9879,3993.5413,4025.9879,12.935342676930798,10886064000.0,140814968243.0,0.3971,3748608700588.0,979747029544.0,38378328078641.0,12966262069778.371,12.28969955444336,1.4858,2.2986
2019-12-27,4029.2454,4066.7964,4019.7223,4022.0278,12.926194676556642,15092641100.0,195090417042.0,0.5503,3748530942669.0,980401552935.0,38371520698092.0,12959133557333.36,12.287500381469728,1.4855,2.2996
2019-12-30,4015.5195,4083.6901,4001.4951,4081.6334,13.900916301894869,15597148800.0,216814660017.0,0.5686,3748516508738.0,980996014287.0,38859033758202.0,13157231613227.28,12.443699836730955,1.5044,2.2685
2019-12-31,4077.7519,4098.1444,4069.0086,4096.5821,14.044569879291368,12326425800.0,173119348510.0,0.4493,3748540300134.0,981403337796.0,38966874157287.0,13365045875920.58,12.47819995880127,1.5085,2.2611
2020-01-02,4121.3487,4172.6555,4121.3487,4152.2408,14.831447376411877,18211677200.0,270105532028.0,0.6638,3748875411572.0,981699370122.0,39467094033981.0,13542684442243.615,12.638400077819824,1.5279,2.2324
2020-01-03,4161.2185,4164.2989,4131.864,4144.9649,15.06839935740381,14282624400.0,215216288331.0,0.5205,3748987311642.0,988240351070.0,39427000241145.0,13520369133408.367,12.625499725341797,1.5262,2.2354
2020-01-06,4120.5211,4170.6384,4102.3796,4129.2954,14.270842414406443,17530995300.0,250182071294.0,0.6388,3748987329327.0,990273779317.0,39310490742220.0,13472947614909.1,12.588199615478516,1.5217,2.241
2020-01-07,4137.4019,4161.2504,4135.0972,4160.2274,14.07917585397808,13948903100.0,196389059715.0,0.5083,3748993163277.0,990101449474.0,39545991666769.0,13571981121258.207,12.662500381469728,1.5307,2.2264
2020-01-08,4139.6315,4149.813,4101.9801,4112.3172,12.67447483525608,16758585000.0,212406263857.0,0.6107,3748995832710.001,990673118191.0,39075054996269.0,13417938407309.326,12.509400367736816,1.5121,2.2525
2020-01-09,4145.5345,4165.6574,4143.592,4164.3697,14.621647151690624,13688632400.0,200150352942.0,0.4988,3748997455110.0,990693875123.0,39443967771978.0,13584648359149.129,12.611499786376951,1.524,2.2281
2020-01-10,4177.5777,4180.9771,4148.4817,4163.1849,15.732523160954493,11303171900.0,177827413709.0,0.4119,3748997280803.0,990697148626.0,39427588848520.0,13581272874524.22,12.6181001663208,1.5231,2.2288
2020-01-13,4166.9254,4203.9883,4148.6007,4203.9883,16.692470654299967,11969198200.0,199795489709.0,0.4362,3749007517386.0,990739460381.0,39751915109619.0,13711470725565.549,12.723899841308594,1.5356,2.2096
2020-01-14,4215.1578,4223.5078,4188.0809,4189.8862,15.173219558684549,12932078300.0,196221263396.0,0.4712,3749050227886.001,990742672701.0,39633249508849.0,13665466647115.29,12.68560028076172,1.5304,2.2169
2020-01-15,4186.881,4193.8686,4150.8799,4166.7344,15.586069275606915,10463313600.0,163081930622.0,0.3813,3749050536318.0,990753190423.0,39399460550949.0,13588030994213.574,12.611300468444824,1.5213,2.2294
2020-01-16,4174.8172,4175.2938,4142.1795,4149.0434,15.58254514572109,10026764200.0,156242505812.0,0.3654,3749050177402.0,990957417583.0,39176280812057.0,13530525629296.408,12.536199569702148,1.512,2.2412
2020-01-17,4162.1939,4177.0282,4141.6448,4154.853,16.87418999992322,9872568200.0,166591591594.0,0.3596,3749050177402.0,991651638557.0,39207940999204.0,13555270532318.738,12.547100067138672,1.5129,2.2394
2020-01-20,4170.7365,4185.9629,4149.4879,4185.8304,16.558589975469726,12240914700.0,202692287442.0,0.4449,3749080922301.0,994679365817.0,39475293308411.0,13699429582356.473,12.618399620056152,1.5212,2.224
2020-01-21,4165.0203,4165.0203,4113.3251,4114.3085,15.673851833698164,13052750700.0,204586880494.0,0.4741,3749080922301.0,994939452838.0,38855812362471.0,13471160917269.586,12.418700218200684,1.4973,2.2598
2020-01-22,4093.8009,4141.1772,4046.4866,4131.9311,16.419862884903665,12675876300.0,208136150792.0,0.4604,3749080922301.0,994383005380.0,39025035238069.0,13528992324884.512,12.480899810791016,1.503,2.2491
2020-01-23,4093.3229,4103.5244,3972.3933,4003.9013,15.615683510871635,16035760300.0,250409357701.0,0.5808,3749088922301.0,994521744279.0,37991240284317.0,13113412309202.977,12.145299911499023,1.4663,2.3131
2020-02-03,3639.9089,3732.1572,3639.9089,3688.3578,15.4419681700607,15755964700.0,243303105386.0,0.5704,3749089523556.0,995683887855.0,35074056968791.0,12091087467198.41,11.21269989013672,1.3536,2.5065
2020-02-04,3652.0035,3786.8629,3652.0035,3785.6376,13.937321987577365,21393332800.0,298165767621.0,0.7745,3749470622524.0,995687049704.0,35899024517742.0,12405449298513.623,11.476499557495115,1.3849,2.4499
2020-02-05,3801.099,3866.0108,3781.613,3828.5272,15.094590819462116,17492552400.0,264042920866.0,0.6333,3749470622729.0,995671988937.0,36251786040074.0,12544232903219.805,11.589200019836426,1.3985,2.4236
2020-02-06,3841.7537,3914.915,3806.9601,3899.7751,14.8938433456881,17646223500.0,262820088452.0,0.6389,3749470629226.0,995606989669.0,36824044530611.0,12775022407058.48,11.772199630737305,1.4175,2.3823
2020-02-07,3879.5531,3899.8837,3849.7127,3899.8693,15.653203905452648,15173175900.0,237508816256.0,0.5493,3749470629226.0,995606989669.0,36784218127831.0,12774900654253.396,11.762499809265137,1.4159,2.3826
2020-02-10,3872.3738,3920.1667,3861.0066,3916.0052,15.47268591517424,14840696900.0,229625441896.0,0.5373,3749471332326.0,995618167064.0,36904142441189.0,12827921020689.523,11.800800323486328,1.4207,2.3744
2020-02-11,3926.4204,3970.5221,3915.7077,3952.4643,15.288940322949662,14344167400.0,219307119361.0,0.5193,3749471332326.0,995618167064.0,37215295995389.0,12945687929805.828,11.90030002593994,1.4327,2.3543
2020-02-12,3945.6663,3984.4325,3940.6667,3984.4325,15.8453316955925,12671032100.0,200776706550.0,0.4587,3749471332326.0,995618618364.0,37467097265272.0,13047685015147.396,11.98040008544922,1.4423,2.3372
2020-02-13,3985.8757,3999.5495,3950.1422,3959.9188,15.765728218571676,14500184300.0,228605964793.0,0.5249,3749471332326.0,995649639714.0,37235314506196.0,12969562008396.287,11.906299591064451,1.4334,2.3511
2020-02-14,3954.234,4001.5627,3954.0233,3987.7342,15.56097320414494,14323980300.0,222895073625.0,0.5185,3749471332326.0,995762167514.0,37455679649245.0,13065062835806.684,11.976300239562988,1.4415,2.3372
2020-02-17,3999.6511,4077.4464,3999.6511,4077.4241,14.939783213133236,18277896900.0,273067817278.0,0.6605,3749481675081.0,995804116089.0,38265696206941.0,13360391486003.094,12.233599662780762,1.4726,2.2865
2020-02-18,4069.8315,4076.388,4027.7859,4057.5108,14.858988852719085,16323622000.0,242552517334.0,0.5899,3749481997221.0,995856260614.0,38069391126710.0,13295600489922.896,12.17080020904541,1.465,2.2976
2020-02-19,4049.5862,4085.1704,4042.8451,4051.3107,15.23572659716628,16904644100.0,257554535730.0,0.6107,3749614837924.0,993049924366.0,38037983591842.0,13275447235047.746,12.159199714660645,1.4634,2.3001
2020-02-20,4062.8968,4148.5287,4055.8105,4144.6561,14.645985301581156,21223262400.0,310835589162.0,0.7668,3749613848209.0,994252394015.0,38791950227883.0,13578816637720.68,12.40149974822998,1.4921,2.2538
2020-02-21,4134.8747,4184.4379,4130.1677,4149.4903,15.03423347089255,21721360400.0,326564003559.0,0.7848,3749613848209.0,994313943002.0,38846022661071.0,13594411427377.006,12.451800346374512,1.4923,2.2495
2020-02-24,4131.8364,4149.0102,4097.1753,4132.8388,15.332779128139483,21286930300.0,326387800606.0,0.7691,3749649918377.0,994315888251.0,38652217821217.0,13543596233398.734,12.387999534606934,1.4847,2.2585
2020-02-25,4066.302,4126.7075,4020.9075,4123.8543,15.24417510306671,24416783100.0,372213717030.0,0.8821,3749649918377.0,996979766035.0,38477591874088.0,13515062806619.707,12.305100440979004,1.4778,2.2677
2020-02-26,4070.0994,4132.7817,4061.125,4073.0152,14.018795238203444,26109406100.0,366022417907.0,0.9426,3749649918377.0,999060653340.0,38139565653600.0,13362855016875.465,12.196999549865724,1.4652,2.2804
2020-02-27,4084.0782,4110.5275,4067.4408,4084.8759,15.557873029050464,18129098100.0,282050206371.0,0.6543,3749642234136.001,999804201015.0,38189912377350.0,13417547315496.557,12.191900253295898,1.4667,2.2771
2020-02-28,3988.7274,4031.1453,3928.0663,3940.0488,14.346271798748118,23027509300.0,330358907266.0,0.831,3749642234136.001,1000039225871.0,36909427927524.0,12950916075144.426,11.770999908447266,1.4171,2.358
2020-03-02,3968.8435,4092.5394,3968.8435,4069.6662,14.47362428954974,21931355900.0,317426205457.0,0.791,3749642234136.001,1001175169928.0,38004070251964.0,13367526742700.152,12.14050006866455,1.459,2.288
2020-03-03,4125.1356,4147.6525,4067.9094,4091.3615,15.079679121841838,21936977700.0,330802584619.0,0.7912,3749644827518.0,1001185692514.0,38190096296642.0,13437837922968.904,12.199899673461914,1.4661,2.2757
2020-03-04,4078.4998,4115.2618,4060.729,4115.0524,15.446637297750144,18242473000.0,281784863845.0,0.6579,3749644828347.0,1001185693343.0,38390722911573.0,13517345874915.52,12.263999938964844,1.4737,2.2638
2020-03-05,4150.21,4215.8513,4127.0386,4206.7251,15.651538103782274,23182311500.0,362838831776.0,0.8361,3749644833885.0,1001185698881.0,39182886126510.0,13814405560132.854,12.51710033416748,1.5041,2.217
2020-03-06,4158.2021,4181.3102,4135.3901,4138.5072,14.678508740972504,17247571700.0,253168631959.0,0.622,3749644833885.0,1001243638865.0,38591961188256.0,13587241102546.914,12.32830047607422,1.4814,2.2509
2020-03-09,4063.076,4063.076,3995.1313,3997.1325,14.6768737895331,20810203500.0,305428730304.0,0.7505,3749644833885.0,1001327685789.0,37417218777902.0,13128269713255.328,11.95300006866455,1.4363,2.3236
2020-03-10,3975.2288,4093.0024,3954.7506,4082.7315,15.003030794320727,19741640200.0,296184435851.0,0.7118,3749644833885.0,1001254060763.0,38112273200776.0,13406356826104.63,12.175299644470217,1.463,2.2788
2020-03-11,4090.9348,4091.2704,4028.3964,4028.4289,15.155064115454318,16165611100.0,244990872686.0,0.5829,3749644833885.0,1001256915763.0,37688355112791.0,13231379999804.645,12.03439998626709,1.4455,2.3052
2020-03-12,3976.1139,3987.4336,3926.2704,3950.9111,14.844783450141218,15706045800.0,233152848759.0,0.5663,3749642074427.001,1001343945605.0,37080814261207.0,12984313731994.398,11.840399742126465,1.422,2.3461
2020-03-13,3771.0139,3937.1806,3765.1479,3895.3128,14.881483343825815,18829672200.0,280213453214.0,0.6789,3750451814516.0,1000986624391.0,36605081697075.0,12804433129334.455,11.688799858093262,1.4031,2.3767
2020-03-16,3899.8598,3899.8598,3720.5127,3727.8398,15.20884468516294,18596826000.0,282836238271.0,0.6705,3750451814516.0,1000986624391.0,35310502871350.0,12265386411391.02,11.305500030517578,1.3535,2.4697
2020-03-17,3739.7833,3786.8908,3618.307,3709.6822,15.08751074119747,16624612900.0,250824025697.0,0.5994,3750499202987.0,1001109390397.0,35135156166281.0,12198530749985.707,11.24940013885498,1.3469,2.4834
2020-03-18,3729.6853,3775.8506,3636.2565,3636.2565,15.74632508440036,15503754700.0,244127161535.0,0.5589,3750904464075.001,1001532292659.0,34493856306631.0,11956290598701.46,11.041099548339844,1.3213,2.53
2020-03-19,3623.789,3647.9874,3503.1866,3589.0926,15.034089171026052,18080740700.0,271827467962.0,0.6518,3750904464075.001,1000644658645.0,33975670593073.0,11795057113614.07,10.875200271606444,1.3014,2.5647
2020-03-20,3629.5126,3663.9517,3588.7766,3653.2239,15.130267495899083,13960300000.0,211223073323.0,0.5033,3750904189075.001,1000571086904.0,34561256567000.0,12012117095139.854,11.062899589538574,1.324,2.5216
2020-03-23,3542.6837,3585.8014,3523.7877,3530.3058,14.416991424838626,13710879000.0,197669624970.0,0.4943,3750904189075.001,1000682900391.0,33480576349644.0,11613460127172.824,10.710399627685549,1.2835,2.605
2020-03-24,3598.6548,3627.7592,3545.4524,3625.1146,14.573685393336316,14310302100.0,208553840689.0,0.5158,3751226075396.0,1001122987343.0,34364514438212.0,11927543562392.22,10.991100311279297,1.3169,2.5392
2020-03-25,3711.4753,3732.6536,3685.9942,3722.5181,15.0858382056549,15349595800.0,231561518761.0,0.5534,3751195583371.001,1001110167849.0,35180670856988.0,12246615751649.34,11.25220012664795,1.348,2.4769
2020-03-26,3692.6083,3736.2536,3681.2668,3698.0472,15.077491693331172,11231066500.0,169336311861.0,0.4046,3752684475888.0,1003275764103.0,34987828878036.0,12175182161182.404,11.149999618530272,1.3395,2.4919
2020-03-27,3746.3914,3758.7827,3709.9213,3710.0605,15.000961932878258,12406099500.0,186103426335.0,0.4469,3752681254111.0,1003205309112.0,35120737298529.0,12216044961000.88,11.17959976196289,1.3443,2.483
2020-03-30,3657.4624,3690.6388,3637.5853,3674.1108,14.23751073682394,12687667300.0,180640799409.0,0.457,3753561773019.001,1011740011268.0,34862714949500.0,12102514987932.81,11.034700393676758,1.326,2.4999
2020-03-31,3708.1404,3716.0707,3676.2024,3686.1551,14.49897927920754,11145302500.0,161595510008.0,0.4013,3755327938827.001,1027364569343.0,34894079962540.0,12197341103588.332,11.004799842834473,1.3225,2.4927
2020-04-01,3682.2966,3731.7799,3670.9653,3675.0758,14.278913089968198,11935262000.0,170422568804.0,0.4297,3755357666214.0,1027474807880.0,34761045070247.0,12160412723259.488,10.973799705505373,1.3193,2.5036
2020-04-02,3656.3225,3734.5306,3652.3167,3734.5306,14.664919870117975,11516820900.0,168893255657.0,0.4145,3755445283998.0,1028672076863.0,35299397933429.0,12354432335763.309,11.143400192260742,1.3396,2.4644
2020-04-03,3721.4815,3738.8323,3698.9822,3713.2183,15.039588299565953,9982508300.0,150132815029.0,0.3593,3755445302091.0,1028738166361.0,35092300815631.0,12282789395726.814,11.078499794006348,1.3318,2.478
2020-04-07,3779.9076,3803.6286,3772.2054,3798.0214,14.543051218524306,14277803000.0,207642820317.0,0.5138,3755445302091.0,1029410436561.0,35770599662103.0,12569534401754.531,11.29259967803955,1.3546,2.4278
2020-04-08,3776.4171,3793.0023,3767.2924,3780.3445,14.505564120744472,11138951300.0,161576772320.0,0.4008,3755445302091.0,1029567765116.0,35590135101541.0,12511852124361.707,11.235600471496582,1.3478,2.4395
2020-04-09,3798.4879,3801.7245,3785.3116,3792.8105,15.38491014393069,10048503200.0,154595318813.0,0.3615,3755444885091.0,1029570975453.0,35685057453298.0,12554772854404.145,11.265600204467772,1.3514,2.419
2020-04-10,3794.8429,3824.7441,3758.9599,3769.1782,15.83789384428063,10244495600.0,162251233801.0,0.3686,3755444608441.0,1029767517533.0,35461568441777.0,12473538289050.137,11.19320011138916,1.3429,2.4359
2020-04-13,3751.7093,3769.8764,3740.1936,3753.2566,15.16372346264977,7905334300.0,119874303205.0,0.2844,3755444608441.0,1030479077391.0,35319771803842.0,12410026130667.44,11.148699760437012,1.3363,2.4456
2020-04-14,3777.8343,3825.7599,3764.9838,3825.6991,15.420851764976613,11063758500.0,170612579792.0,0.398,3755715178711.0,1030479077391.0,35903177625219.0,12646431868055.398,11.329400062561035,1.3571,2.4034
2020-04-15,3820.8506,3829.8009,3793.4402,3797.3623,15.646054993148567,10846198400.0,169700216633.0,0.3902,3755704620511.0,1030630221382.0,35690128217964.0,12553347217825.855,11.273300170898438,1.3485,2.4188
2020-04-16,3777.7986,3807.3569,3774.5585,3802.3806,15.337928434125727,9594796500.0,147164302057.0,0.3452,3756313316163.0,1030840969891.0,35746807113472.0,12570660876880.96,11.28600025177002,1.3511,2.4144
2020-04-17,3831.9232,3863.4521,3821.4201,3839.4871,15.42338132103741,13200430100.0,203595267034.0,0.4744,3756313316202.0,1030235606457.0,36083476579831.0,12692841856540.592,11.380399703979492,1.3636,2.3892
